,region,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color
1478,space coast,14950,2013.0,ram,good,6 cylinders,gas,126015.0,clean,automatic,rwd,full-size,pickup,white
1480,space coast,3450,2005.0,volkswagen,good,8 cylinders,gas,144936.0,clean,automatic,rwd,mid-size,SUV,red
1481,space coast,8950,2016.0,ford,good,4 cylinders,gas,42810.0,clean,automatic,fwd,sub-compact,hatchback,silver
1483,space coast,6450,2008.0,chrysler,good,6 cylinders,gas,139825.0,clean,automatic,fwd,mid-size,mini-van,black
1490,space coast,3750,2004.0,hyundai,good,6 cylinders,gas,149877.0,clean,automatic,fwd,compact,SUV,blue
1497,space coast,5999,2004.0,lincoln,excellent,8 cylinders,gas,54895.0,clean,automatic,rwd,full-size,sedan,brown
1502,space coast,4950,2012.0,chrysler,excellent,6 cylinders,gas,103000.0,clean,automatic,rwd,mid-size,van,silver
1507,st augustine,2900,2003.0,ford,good,8 cylinders,gas,240000.0,clean,automatic,4wd,full-size,SUV,brown
1511,st augustine,4200,2001.0,chevrolet,good,8 cylinders,gas,178845.0,clean,automatic,4wd,full-size,SUV,white
1544,tallahassee,13500,2009.0,infiniti,excellent,6 cylinders,gas,104000.0,clean,automatic,rwd,full-size,coupe,red
1545,tallahassee,7299,2009.0,bmw,excellent,6 cylinders,gas,156000.0,clean,automatic,rwd,full-size,sedan,silver
1549,tallahassee,15500,2012.0,ford,excellent,6 cylinders,gas,149000.0,clean,automatic,rwd,full-size,truck,white
1550,tallahassee,12500,2012.0,jaguar,excellent,8 cylinders,gas,92000.0,clean,automatic,rwd,full-size,sedan,black
1551,tallahassee,11500,2011.0,toyota,excellent,6 cylinders,gas,124000.0,clean,automatic,fwd,full-size,sedan,black
1552,tallahassee,23995,2013.0,bmw,excellent,8 cylinders,gas,79000.0,clean,automatic,4wd,full-size,SUV,black
1553,tallahassee,12000,2010.0,rover,excellent,8 cylinders,gas,143000.0,clean,automatic,4wd,full-size,SUV,black
1554,tallahassee,9500,2013.0,volvo,like new,6 cylinders,gas,116000.0,clean,automatic,fwd,full-size,SUV,white
1555,tallahassee,9500,2009.0,mercedes-benz,excellent,8 cylinders,gas,144000.0,clean,automatic,4wd,full-size,SUV,black
1556,tallahassee,8500,2013.0,mini,excellent,4 cylinders,gas,120000.0,clean,automatic,fwd,full-size,hatchback,black
1557,tallahassee,8500,2012.0,nissan,excellent,4 cylinders,gas,102000.0,clean,automatic,fwd,full-size,SUV,white
1560,tallahassee,7500,2006.0,ford,excellent,8 cylinders,gas,236000.0,clean,automatic,4wd,full-size,truck,green
1567,tallahassee,5995,2011.0,ford,excellent,6 cylinders,gas,158003.0,clean,automatic,4wd,mid-size,SUV,black
1569,tallahassee,500,2000.0,infiniti,good,6 cylinders,gas,250000.0,clean,automatic,4wd,full-size,SUV,grey
1574,tallahassee,1200,2002.0,toyota,fair,6 cylinders,gas,198459.0,clean,automatic,fwd,full-size,mini-van,blue
1575,tallahassee,3995,2007.0,cadillac,like new,6 cylinders,gas,85166.0,clean,automatic,rwd,full-size,SUV,black
1576,tallahassee,2995,2002.0,jeep,like new,6 cylinders,gas,214231.0,clean,automatic,rwd,full-size,SUV,silver
1577,tallahassee,2995,2002.0,chevrolet,like new,6 cylinders,gas,218872.0,clean,automatic,rwd,full-size,SUV,black
1578,tallahassee,3495,2008.0,nissan,like new,4 cylinders,gas,190268.0,clean,automatic,fwd,full-size,sedan,grey
1588,tallahassee,1998,2006.0,dodge,good,6 cylinders,gas,157813.0,clean,automatic,fwd,mid-size,mini-van,white
1589,tallahassee,2498,2001.0,buick,excellent,6 cylinders,gas,133068.0,clean,automatic,fwd,mid-size,sedan,brown
1606,tallahassee,24500,2017.0,nissan,excellent,6 cylinders,gas,32000.0,clean,other,fwd,full-size,SUV,grey
2850,treasure coast,5999,2011.0,toyota,good,4 cylinders,hybrid,141500.0,clean,automatic,fwd,compact,hatchback,white
2852,treasure coast,3000,1997.0,ford,fair,8 cylinders,gas,280000.0,clean,automatic,4wd,full-size,pickup,blue
2863,treasure coast,34900,2015.0,chevrolet,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white
2874,treasure coast,7700,2010.0,honda,like new,4 cylinders,gas,134672.0,clean,automatic,fwd,mid-size,sedan,grey
2881,treasure coast,6500,2006.0,honda,good,4 cylinders,gas,176333.0,clean,automatic,fwd,full-size,sedan,blue
2892,treasure coast,3500,2008.0,nissan,good,4 cylinders,gas,192107.0,clean,automatic,fwd,compact,sedan,grey
2895,treasure coast,3995,2005.0,ford,excellent,6 cylinders,gas,122000.0,clean,automatic,fwd,full-size,sedan,silver
2898,treasure coast,2495,2003.0,saturn,good,4 cylinders,gas,135145.0,clean,manual,fwd,compact,sedan,silver
2899,treasure coast,3995,2005.0,buick,excellent,6 cylinders,gas,138018.0,clean,automatic,rwd,full-size,sedan,silver
2900,treasure coast,2195,1996.0,toyota,good,4 cylinders,gas,221000.0,clean,automatic,fwd,full-size,sedan,white
2901,treasure coast,2995,2002.0,chrysler,excellent,4 cylinders,gas,88000.0,clean,automatic,fwd,mid-size,sedan,silver
2905,treasure coast,3700,2006.0,hyundai,good,6 cylinders,gas,118000.0,clean,automatic,fwd,mid-size,sedan,blue
2912,treasure coast,14000,2012.0,bmw,excellent,4 cylinders,gas,83350.0,clean,automatic,rwd,full-size,sedan,black
2914,treasure coast,5995,2010.0,toyota,like new,4 cylinders,gas,149904.0,clean,automatic,fwd,compact,sedan,black
2920,treasure coast,18800,2012.0,ford,excellent,8 cylinders,diesel,266538.0,clean,automatic,4wd,full-size,truck,white
2932,treasure coast,19600,2016.0,infiniti,like new,4 cylinders,gas,73000.0,clean,automatic,fwd,full-size,sedan,white
2941,treasure coast,6999,2010.0,toyota,like new,4 cylinders,gas,168984.0,clean,automatic,fwd,full-size,mini-van,white
2945,treasure coast,3500,2001.0,honda,good,4 cylinders,gas,125805.0,clean,automatic,fwd,compact,coupe,red
2948,treasure coast,7800,2006.0,jeep,excellent,6 cylinders,gas,75000.0,clean,automatic,rwd,full-size,SUV,white
2966,treasure coast,10000,2002.0,ford,excellent,8 cylinders,diesel,286000.0,clean,automatic,4wd,full-size,truck,white
5722,daytona beach,7995,2005.0,chevrolet,excellent,6 cylinders,gas,115194.0,clean,automatic,rwd,full-size,sedan,grey
5725,daytona beach,37999,2011.0,ford,excellent,8 cylinders,diesel,69123.0,clean,automatic,4wd,full-size,truck,black
5731,daytona beach,7495,2005.0,chevrolet,excellent,4 cylinders,gas,86181.0,clean,automatic,rwd,sub-compact,sedan,silver
5735,daytona beach,7999,2012.0,dodge,excellent,6 cylinders,gas,98653.0,clean,automatic,fwd,mid-size,mini-van,white
5736,daytona beach,8999,2011.0,mazda,good,4 cylinders,gas,80680.0,clean,automatic,fwd,mid-size,SUV,black
5737,daytona beach,5999,2007.0,mercury,excellent,8 cylinders,gas,126333.0,clean,automatic,rwd,full-size,sedan,red
5738,daytona beach,15999,2018.0,chevrolet,excellent,6 cylinders,gas,33115.0,clean,automatic,fwd,mid-size,SUV,red
5745,daytona beach,9800,1991.0,jeep,excellent,6 cylinders,gas,120000.0,clean,manual,rwd,compact,other,white
5746,daytona beach,5950,2012.0,chrysler,like new,6 cylinders,gas,119000.0,clean,automatic,fwd,full-size,van,silver
5747,daytona beach,6000,2001.0,ram,good,8 cylinders,gas,132650.0,clean,automatic,4wd,full-size,pickup,white
5754,daytona beach,9950,1995.0,chevrolet,good,8 cylinders,gas,72000.0,clean,automatic,rwd,full-size,coupe,white
5755,daytona beach,11500,1986.0,jeep,good,4 cylinders,gas,127500.0,clean,manual,4wd,mid-size,truck,blue
5768,daytona beach,5995,2012.0,kia,excellent,4 cylinders,gas,96781.0,clean,automatic,fwd,compact,hatchback,red
5778,daytona beach,8299,2004.0,ford,excellent,6 cylinders,gas,98643.0,clean,automatic,rwd,compact,coupe,red
5781,daytona beach,1,2017.0,lexus,excellent,8 cylinders,gas,41287.0,clean,automatic,4wd,full-size,SUV,black
5782,daytona beach,1,2014.0,mitsubishi,excellent,4 cylinders,gas,63494.0,clean,manual,4wd,compact,sedan,blue
5783,daytona beach,1,2015.0,ford,excellent,10 cylinders,gas,60717.0,clean,other,4wd,full-size,truck,grey
5784,daytona beach,1,2020.0,nissan,excellent,10 cylinders,gas,17879.0,clean,other,4wd,compact,sedan,grey
5785,daytona beach,1,2018.0,chevrolet,excellent,8 cylinders,gas,20316.0,clean,automatic,rwd,mid-size,coupe,black
5786,daytona beach,1,2012.0,infiniti,excellent,6 cylinders,gas,66000.0,clean,manual,rwd,mid-size,coupe,black
5787,daytona beach,1,2015.0,lexus,excellent,10 cylinders,gas,30430.0,clean,other,4wd,mid-size,coupe,white
5788,daytona beach,1,2018.0,dodge,excellent,10 cylinders,gas,34945.0,clean,other,4wd,mid-size,coupe,grey
5789,daytona beach,1,2016.0,dodge,excellent,10 cylinders,gas,69813.0,clean,other,4wd,compact,sedan,grey
5822,daytona beach,2500,2004.0,dodge,excellent,6 cylinders,gas,129146.0,clean,manual,rwd,mid-size,truck,brown
5832,daytona beach,18900,2012.0,cadillac,excellent,8 cylinders,gas,177707.0,clean,automatic,4wd,full-size,SUV,brown
5833,daytona beach,28999,2016.0,chevrolet,excellent,8 cylinders,gas,87191.0,clean,automatic,4wd,full-size,truck,custom
5834,daytona beach,23900,2014.0,cadillac,excellent,8 cylinders,gas,127835.0,clean,automatic,4wd,full-size,SUV,black
5842,daytona beach,7500,2008.0,saturn,excellent,4 cylinders,gas,84835.0,clean,manual,rwd,compact,convertible,silver
5845,daytona beach,3900,2005.0,chevrolet,good,6 cylinders,gas,198622.0,clean,automatic,4wd,mid-size,SUV,grey
5857,daytona beach,21999,2019.0,nissan,excellent,4 cylinders,gas,21855.0,clean,automatic,rwd,full-size,SUV,silver
5863,daytona beach,34999,2015.0,infiniti,excellent,8 cylinders,gas,40561.0,clean,automatic,4wd,full-size,SUV,custom
5872,daytona beach,6295,2006.0,mazda,excellent,6 cylinders,gas,126158.0,clean,automatic,fwd,full-size,sedan,silver
5875,daytona beach,7995,2011.0,kia,excellent,4 cylinders,gas,141135.0,clean,automatic,fwd,full-size,sedan,silver
5876,daytona beach,5695,2010.0,mazda,excellent,4 cylinders,gas,116873.0,clean,automatic,fwd,mid-size,sedan,white
5877,daytona beach,6395,2011.0,chevrolet,excellent,4 cylinders,gas,95583.0,clean,automatic,fwd,full-size,SUV,white
5878,daytona beach,7095,2010.0,subaru,excellent,4 cylinders,gas,142992.0,clean,automatic,fwd,full-size,sedan,grey
5879,daytona beach,32500,1995.0,ram,like new,6 cylinders,diesel,130000.0,clean,manual,rwd,full-size,truck,black
5880,daytona beach,7995,2011.0,subaru,excellent,4 cylinders,gas,130320.0,clean,automatic,4wd,full-size,sedan,grey
5885,daytona beach,2500,2006.0,chevrolet,good,6 cylinders,gas,156337.0,clean,automatic,fwd,mid-size,sedan,silver
5908,florida keys,7495,2013.0,nissan,excellent,4 cylinders,gas,102550.0,clean,automatic,fwd,mid-size,sedan,grey
5918,florida keys,10800,2009.0,bmw,like new,6 cylinders,gas,64450.0,clean,automatic,rwd,compact,coupe,white
5932,ft myers / SW florida,8400,2010.0,ford,excellent,6 cylinders,gas,87000.0,clean,automatic,rwd,mid-size,convertible,red
5933,ft myers / SW florida,5000,2008.0,honda,good,4 cylinders,gas,190000.0,clean,automatic,fwd,full-size,sedan,black
5939,ft myers / SW florida,15750,2011.0,lexus,excellent,6 cylinders,gas,84800.0,clean,automatic,rwd,compact,convertible,grey
5958,ft myers / SW florida,27500,2019.0,volkswagen,excellent,4 cylinders,gas,6288.0,clean,automatic,fwd,mid-size,SUV,grey
5961,ft myers / SW florida,10000,2000.0,mercedes-benz,excellent,8 cylinders,gas,93000.0,clean,automatic,rwd,full-size,convertible,white
5972,ft myers / SW florida,3000,1984.0,chevrolet,fair,8 cylinders,gas,1.0,clean,automatic,rwd,full-size,coupe,white
5992,ft myers / SW florida,14500,2015.0,ford,like new,6 cylinders,gas,124635.0,rebuilt,automatic,rwd,full-size,pickup,white
5993,ft myers / SW florida,7500,2004.0,chevrolet,excellent,5 cylinders,gas,98000.0,clean,automatic,rwd,mid-size,pickup,white
5994,ft myers / SW florida,6799,2006.0,volkswagen,excellent,5 cylinders,gas,76937.0,clean,automatic,fwd,compact,convertible,white
5996,ft myers / SW florida,3950,2006.0,bmw,excellent,6 cylinders,gas,209000.0,clean,automatic,4wd,full-size,sedan,red
5997,ft myers / SW florida,8299,2006.0,lincoln,excellent,6 cylinders,gas,71754.0,clean,automatic,fwd,full-size,sedan,white
5998,ft myers / SW florida,5999,2008.0,chrysler,excellent,6 cylinders,gas,79030.0,clean,automatic,fwd,full-size,convertible,silver
5999,ft myers / SW florida,3900,2003.0,nissan,excellent,6 cylinders,gas,109000.0,clean,automatic,4wd,full-size,SUV,yellow
6001,ft myers / SW florida,2900,2000.0,ford,excellent,4 cylinders,gas,154000.0,clean,automatic,4wd,full-size,hatchback,red
6004,ft myers / SW florida,5900,2010.0,honda,good,6 cylinders,gas,98000.0,clean,automatic,fwd,full-size,SUV,blue
6008,ft myers / SW florida,33500,2018.0,acura,excellent,6 cylinders,gas,31826.0,clean,automatic,fwd,mid-size,SUV,black
6028,ft myers / SW florida,10500,2012.0,lincoln,excellent,4 cylinders,gas,63000.0,clean,automatic,fwd,mid-size,sedan,black
6034,ft myers / SW florida,7490,2012.0,volkswagen,excellent,4 cylinders,gas,80412.0,clean,automatic,fwd,compact,sedan,black
6035,ft myers / SW florida,10990,2011.0,honda,excellent,6 cylinders,gas,105164.0,clean,automatic,fwd,full-size,mini-van,white
6039,ft myers / SW florida,39900,2017.0,nissan,excellent,8 cylinders,gas,47221.0,clean,automatic,4wd,full-size,SUV,silver
6040,ft myers / SW florida,19500,2014.0,cadillac,like new,6 cylinders,gas,20750.0,clean,automatic,rwd,mid-size,coupe,custom
6046,ft myers / SW florida,4499,2004.0,volvo,new,6 cylinders,gas,85000.0,clean,automatic,fwd,full-size,sedan,red
6047,ft myers / SW florida,7399,2013.0,mazda,like new,4 cylinders,gas,137000.0,clean,automatic,fwd,full-size,SUV,red
6050,ft myers / SW florida,3950,2006.0,chrysler,excellent,6 cylinders,gas,120000.0,clean,automatic,fwd,full-size,mini-van,blue
6055,ft myers / SW florida,25000,2016.0,ford,excellent,6 cylinders,gas,86000.0,clean,automatic,4wd,full-size,SUV,white
6056,ft myers / SW florida,3950,2003.0,toyota,excellent,4 cylinders,gas,11200.0,clean,automatic,fwd,mid-size,sedan,silver
6058,ft myers / SW florida,6900,2004.0,lexus,excellent,6 cylinders,gas,150.0,clean,automatic,fwd,full-size,SUV,silver
6059,ft myers / SW florida,12900,2016.0,nissan,like new,4 cylinders,gas,58000.0,clean,automatic,fwd,full-size,sedan,white
6060,ft myers / SW florida,14900,2017.0,honda,like new,4 cylinders,gas,69.0,clean,automatic,fwd,mid-size,SUV,grey
6066,ft myers / SW florida,9500,2006.0,honda,excellent,4 cylinders,gas,117.0,clean,automatic,fwd,full-size,SUV,white
6069,ft myers / SW florida,15500,2011.0,lexus,excellent,6 cylinders,gas,25982.0,clean,automatic,fwd,full-size,sedan,red
6094,ft myers / SW florida,6000,2011.0,cadillac,salvage,8 cylinders,gas,52846.0,rebuilt,automatic,fwd,full-size,sedan,custom
6095,ft myers / SW florida,11800,2001.0,bmw,excellent,6 cylinders,gas,43000.0,clean,automatic,rwd,compact,convertible,silver
6108,ft myers / SW florida,26500,2011.0,ford,excellent,8 cylinders,diesel,206354.0,clean,automatic,4wd,full-size,truck,white
6109,ft myers / SW florida,33900,2015.0,chevrolet,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white
6112,ft myers / SW florida,33900,2015.0,chevrolet,excellent,8 cylinders,gas,94990.0,clean,automatic,4wd,full-size,truck,white
6113,ft myers / SW florida,27500,2011.0,ford,excellent,8 cylinders,diesel,152965.0,clean,automatic,4wd,full-size,truck,white
6115,ft myers / SW florida,5000,2007.0,bmw,good,6 cylinders,gas,153000.0,clean,automatic,4wd,mid-size,SUV,white
6125,ft myers / SW florida,18950,2011.0,lexus,excellent,6 cylinders,gas,21410.0,clean,automatic,fwd,mid-size,sedan,blue
6134,ft myers / SW florida,4900,2004.0,gmc,excellent,8 cylinders,gas,251942.0,clean,automatic,4wd,full-size,SUV,blue
6146,ft myers / SW florida,15000,2015.0,mazda,excellent,4 cylinders,gas,10400.0,clean,manual,rwd,compact,convertible,red
6150,ft myers / SW florida,7599,2012.0,chevrolet,excellent,4 cylinders,electric,109078.0,clean,automatic,fwd,mid-size,hatchback,silver
6158,ft myers / SW florida,16298,2014.0,buick,like new,6 cylinders,gas,62122.0,clean,automatic,fwd,full-size,sedan,red
6159,ft myers / SW florida,13998,2018.0,kia,like new,4 cylinders,gas,15195.0,clean,automatic,fwd,compact,sedan,black
6163,ft myers / SW florida,12500,2013.0,kia,excellent,4 cylinders,gas,28135.0,clean,automatic,fwd,compact,wagon,red
6170,ft myers / SW florida,40900,2015.0,audi,excellent,8 cylinders,gas,36263.0,clean,automatic,4wd,mid-size,sedan,grey
6171,ft myers / SW florida,12500,2012.0,chevrolet,good,8 cylinders,gas,174000.0,clean,automatic,rwd,full-size,truck,red
6183,ft myers / SW florida,6895,2008.0,infiniti,like new,6 cylinders,gas,184000.0,clean,automatic,4wd,mid-size,sedan,grey
6196,ft myers / SW florida,3500,2007.0,lincoln,good,6 cylinders,gas,231000.0,clean,automatic,fwd,mid-size,SUV,custom
6197,ft myers / SW florida,5499,2003.0,honda,like new,6 cylinders,gas,147000.0,clean,automatic,fwd,full-size,mini-van,silver
6243,ft myers / SW florida,11000,2008.0,ford,good,8 cylinders,diesel,175714.0,clean,automatic,rwd,full-size,truck,white
6247,ft myers / SW florida,5250,1992.0,buick,good,6 cylinders,gas,122117.0,clean,automatic,fwd,mid-size,coupe,red
6248,ft myers / SW florida,3295,2001.0,mercedes-benz,good,8 cylinders,gas,82868.0,clean,automatic,rwd,full-size,sedan,silver
6265,ft myers / SW florida,58500,2019.0,ram,like new,8 cylinders,gas,11500.0,clean,automatic,4wd,full-size,pickup,red
6267,ft myers / SW florida,7850,2015.0,chevrolet,like new,4 cylinders,gas,23340.0,clean,automatic,fwd,sub-compact,hatchback,blue
6268,ft myers / SW florida,1200,2003.0,buick,fair,6 cylinders,gas,80000.0,clean,automatic,fwd,mid-size,sedan,white
6287,ft myers / SW florida,13999,2015.0,buick,excellent,6 cylinders,gas,55090.0,clean,automatic,fwd,mid-size,sedan,white
6298,ft myers / SW florida,7898,2012.0,chrysler,excellent,4 cylinders,gas,69399.0,clean,automatic,fwd,mid-size,convertible,red
6300,ft myers / SW florida,20698,2014.0,ford,excellent,8 cylinders,gas,78297.0,clean,automatic,rwd,full-size,truck,white
6301,ft myers / SW florida,18798,2015.0,buick,excellent,6 cylinders,gas,81351.0,clean,automatic,fwd,full-size,SUV,red
6316,ft myers / SW florida,17750,2017.0,volkswagen,excellent,4 cylinders,gas,16759.0,clean,automatic,4wd,compact,wagon,blue
6337,ft myers / SW florida,3700,2006.0,ford,like new,8 cylinders,gas,170.0,clean,automatic,rwd,full-size,sedan,white
6348,ft myers / SW florida,21500,2019.0,volkswagen,excellent,4 cylinders,gas,5889.0,clean,automatic,fwd,mid-size,SUV,black
6352,ft myers / SW florida,74900,2020.0,cadillac,excellent,8 cylinders,gas,8732.0,clean,automatic,4wd,full-size,SUV,white
6354,ft myers / SW florida,46900,2019.0,volvo,excellent,4 cylinders,gas,12914.0,clean,automatic,4wd,mid-size,SUV,grey
6356,ft myers / SW florida,6300,2011.0,nissan,excellent,4 cylinders,gas,88000.0,clean,automatic,fwd,mid-size,sedan,blue
6357,ft myers / SW florida,3500,2002.0,ram,good,8 cylinders,gas,176000.0,clean,automatic,4wd,full-size,pickup,silver
6361,ft myers / SW florida,6990,2012.0,volkswagen,excellent,4 cylinders,gas,80412.0,clean,automatic,fwd,compact,sedan,black
6362,ft myers / SW florida,7990,2014.0,chevrolet,excellent,4 cylinders,gas,95034.0,clean,automatic,fwd,compact,sedan,grey
6365,ft myers / SW florida,1,1968.0,chevrolet,good,8 cylinders,gas,75000.0,clean,automatic,rwd,full-size,coupe,yellow
6371,ft myers / SW florida,5700,2012.0,chevrolet,excellent,4 cylinders,gas,105000.0,clean,automatic,fwd,compact,sedan,black
6373,ft myers / SW florida,9390,2009.0,chevrolet,excellent,6 cylinders,gas,99000.0,clean,automatic,fwd,full-size,SUV,black
6382,ft myers / SW florida,3800,1996.0,lexus,good,8 cylinders,gas,178447.0,clean,automatic,rwd,full-size,sedan,white
6387,ft myers / SW florida,6500,2003.0,toyota,good,8 cylinders,gas,189000.0,clean,automatic,4wd,full-size,pickup,black
6391,ft myers / SW florida,21900,2014.0,volkswagen,excellent,4 cylinders,gas,20361.0,clean,automatic,fwd,sub-compact,convertible,white
6397,ft myers / SW florida,8500,2001.0,volvo,like new,6 cylinders,gas,17500.0,clean,automatic,fwd,full-size,sedan,white
6415,ft myers / SW florida,9800,2007.0,mercedes-benz,excellent,8 cylinders,gas,97000.0,clean,automatic,rwd,full-size,sedan,grey
6421,ft myers / SW florida,7000,1974.0,jeep,good,6 cylinders,gas,123000.0,clean,manual,rwd,mid-size,offroad,red
6422,ft myers / SW florida,3300,2002.0,bmw,excellent,4 cylinders,gas,169.0,clean,automatic,fwd,full-size,sedan,silver
6424,ft myers / SW florida,5800,2011.0,volkswagen,excellent,4 cylinders,gas,156000.0,clean,automatic,fwd,mid-size,SUV,white
6430,ft myers / SW florida,5900,2007.0,kia,new,6 cylinders,gas,91000.0,clean,automatic,fwd,full-size,SUV,custom
6433,ft myers / SW florida,9900,1978.0,mercedes-benz,excellent,other,gas,43000.0,clean,automatic,rwd,mid-size,convertible,yellow
6438,ft myers / SW florida,4950,2008.0,chrysler,excellent,6 cylinders,gas,117500.0,clean,automatic,fwd,mid-size,convertible,red
6581,ft myers / SW florida,10900,2015.0,buick,excellent,4 cylinders,gas,52000.0,clean,automatic,fwd,full-size,SUV,white
7220,gainesville,6800,2011.0,toyota,good,4 cylinders,gas,146123.0,rebuilt,automatic,fwd,full-size,sedan,black
7229,gainesville,15000,1972.0,chevrolet,excellent,6 cylinders,gas,90000.0,clean,automatic,rwd,full-size,coupe,custom
7231,gainesville,4999,2008.0,lexus,like new,6 cylinders,gas,256256.0,clean,automatic,fwd,mid-size,sedan,black
7235,gainesville,27000,1963.0,chevrolet,excellent,8 cylinders,gas,3500.0,clean,automatic,rwd,full-size,coupe,blue
7242,gainesville,8485,2002.0,toyota,excellent,6 cylinders,gas,127181.0,clean,manual,rwd,full-size,pickup,grey
7248,gainesville,6250,2003.0,chevrolet,good,6 cylinders,gas,99545.0,clean,automatic,rwd,mid-size,mini-van,brown
7257,gainesville,6900,2013.0,honda,excellent,6 cylinders,gas,133237.0,clean,automatic,fwd,mid-size,mini-van,silver
7261,gainesville,12995,2008.0,ford,excellent,8 cylinders,gas,128415.0,clean,automatic,rwd,full-size,SUV,white
7280,gainesville,4985,2003.0,nissan,excellent,6 cylinders,gas,158247.0,clean,automatic,rwd,mid-size,SUV,yellow
7282,gainesville,8225,2008.0,honda,good,4 cylinders,gas,101292.0,clean,automatic,fwd,compact,SUV,blue
7286,gainesville,10995,2014.0,jeep,excellent,6 cylinders,gas,151857.0,clean,automatic,fwd,full-size,SUV,brown
7287,gainesville,594,2019.0,cadillac,excellent,6 cylinders,gas,20218.0,clean,automatic,4wd,full-size,sedan,black
7288,gainesville,35000,2014.0,chevrolet,good,8 cylinders,gas,135436.0,clean,automatic,4wd,full-size,truck,brown
7290,gainesville,7385,2008.0,mini,excellent,6 cylinders,gas,132991.0,clean,automatic,fwd,mid-size,mini-van,brown
7297,gainesville,14995,2015.0,jeep,excellent,4 cylinders,gas,63411.0,clean,automatic,fwd,full-size,SUV,black
7301,gainesville,2500,2003.0,chevrolet,good,6 cylinders,gas,244000.0,clean,automatic,rwd,full-size,SUV,brown
7305,heartland florida,14250,2013.0,buick,like new,4 cylinders,gas,29000.0,clean,automatic,fwd,mid-size,SUV,silver
7325,heartland florida,15800,2014.0,volkswagen,like new,5 cylinders,gas,25000.0,clean,automatic,fwd,full-size,convertible,white
7337,jacksonville,9250,2014.0,hyundai,excellent,4 cylinders,gas,91739.0,clean,automatic,fwd,full-size,SUV,brown
7342,jacksonville,28700,2020.0,toyota,like new,4 cylinders,gas,20000.0,lien,automatic,fwd,mid-size,sedan,white
7344,jacksonville,5900,2011.0,chevrolet,good,4 cylinders,gas,125300.0,clean,automatic,fwd,full-size,sedan,blue
7345,jacksonville,9250,2011.0,volkswagen,excellent,4 cylinders,diesel,86540.0,clean,automatic,fwd,mid-size,hatchback,silver
7347,jacksonville,7900,2012.0,toyota,fair,4 cylinders,hybrid,102440.0,lien,automatic,fwd,mid-size,sedan,black
7349,jacksonville,11000,2004.0,jeep,good,4 cylinders,gas,1018000.0,clean,manual,4wd,compact,offroad,black
7351,jacksonville,4900,2003.0,honda,good,6 cylinders,gas,184106.0,clean,automatic,fwd,full-size,mini-van,silver
7352,jacksonville,16200,2015.0,honda,like new,4 cylinders,gas,45900.0,clean,automatic,fwd,full-size,sedan,grey
7353,jacksonville,7999,2014.0,volkswagen,excellent,4 cylinders,gas,108551.0,clean,automatic,fwd,mid-size,SUV,grey
7355,jacksonville,7850,2006.0,infiniti,excellent,6 cylinders,gas,103800.0,clean,automatic,rwd,mid-size,SUV,silver
7356,jacksonville,4999,2008.0,kia,excellent,6 cylinders,gas,116.0,clean,automatic,rwd,mid-size,SUV,custom
7358,jacksonville,32795,2016.0,ford,like new,8 cylinders,gas,98943.0,clean,automatic,4wd,full-size,pickup,black
7360,jacksonville,17295,2012.0,ford,like new,6 cylinders,gas,178288.0,clean,automatic,4wd,full-size,pickup,red
7362,jacksonville,36295,2019.0,chevrolet,like new,8 cylinders,gas,31657.0,clean,automatic,4wd,full-size,pickup,white
7363,jacksonville,36795,2019.0,chevrolet,like new,8 cylinders,gas,22750.0,clean,automatic,4wd,full-size,pickup,grey
7364,jacksonville,32950,2018.0,chevrolet,like new,8 cylinders,gas,57217.0,clean,automatic,4wd,full-size,pickup,red
7365,jacksonville,34495,2017.0,chevrolet,like new,8 cylinders,gas,36398.0,clean,automatic,4wd,full-size,pickup,red
7367,jacksonville,36495,2017.0,chevrolet,like new,8 cylinders,gas,28873.0,clean,automatic,4wd,full-size,pickup,black
7368,jacksonville,35495,2016.0,chevrolet,like new,8 cylinders,gas,38268.0,clean,automatic,4wd,full-size,pickup,red
7369,jacksonville,27895,2015.0,chevrolet,like new,8 cylinders,gas,101987.0,clean,automatic,4wd,full-size,pickup,black
7370,jacksonville,20950,2015.0,chevrolet,like new,8 cylinders,gas,104433.0,clean,automatic,rwd,full-size,pickup,silver
7377,jacksonville,27950,2014.0,chevrolet,like new,8 cylinders,gas,112345.0,clean,automatic,4wd,full-size,pickup,blue
7380,jacksonville,26000,2016.0,chevrolet,new,4 cylinders,gas,29500.0,clean,automatic,rwd,mid-size,truck,custom
7399,jacksonville,1950,2004.0,chrysler,good,6 cylinders,gas,127074.0,clean,automatic,fwd,mid-size,sedan,red
7401,jacksonville,3999,2001.0,toyota,excellent,6 cylinders,gas,159000.0,clean,automatic,fwd,full-size,mini-van,blue
7406,jacksonville,34950,2019.0,chevrolet,excellent,8 cylinders,gas,42125.0,clean,automatic,4wd,full-size,truck,white
7407,jacksonville,36495,2017.0,chevrolet,excellent,8 cylinders,gas,37473.0,clean,automatic,4wd,full-size,truck,silver
7408,jacksonville,36395,2017.0,chevrolet,like new,8 cylinders,gas,36482.0,clean,automatic,4wd,full-size,truck,black
