,price,years_old,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color
3810,2500,16.0,normal,good,6 cylinders,gas,158000.0,clean,automatic,fwd,mid-size,sedan,red
3811,8500,12.0,normal,like new,8 cylinders,gas,138000.0,clean,automatic,rwd,full-size,truck,black
3812,8900,6.0,normal,excellent,4 cylinders,gas,112000.0,clean,automatic,4wd,mid-size,SUV,silver
3813,12000,74.0,normal,good,8 cylinders,gas,21016.0,clean,manual,rwd,full-size,sedan,custom
3814,28000,4.0,normal,like new,8 cylinders,gas,88578.0,clean,automatic,4wd,full-size,truck,white
3815,28000,4.0,normal,excellent,8 cylinders,diesel,206354.0,clean,automatic,4wd,full-size,truck,white
3816,7900,15.0,normal,like new,6 cylinders,gas,55000.0,clean,automatic,rwd,full-size,pickup,white
3817,2950,20.0,luxury,excellent,8 cylinders,gas,154000.0,clean,automatic,fwd,full-size,sedan,red
3818,3995,22.0,normal,excellent,6 cylinders,gas,233275.0,clean,automatic,rwd,mid-size,SUV,silver
3819,30450,4.0,normal,like new,8 cylinders,gas,94090.0,clean,automatic,4wd,full-size,truck,white
3820,27450,6.0,normal,excellent,8 cylinders,gas,104248.0,clean,automatic,4wd,full-size,truck,black
3821,44995,4.0,normal,excellent,8 cylinders,diesel,110066.0,clean,automatic,4wd,full-size,truck,silver
3822,34950,1.0,normal,excellent,8 cylinders,gas,42125.0,clean,automatic,4wd,full-size,truck,white
3823,33950,2.0,normal,like new,8 cylinders,gas,57217.0,clean,automatic,4wd,full-size,truck,red
3824,55600,4.0,normal,like new,8 cylinders,gas,1755.0,clean,automatic,rwd,full-size,sedan,grey
3825,2800,8.0,normal,excellent,6 cylinders,gas,222223.0,clean,automatic,fwd,full-size,sedan,white
3826,3200,20.0,normal,good,6 cylinders,gas,159216.0,clean,automatic,rwd,mid-size,pickup,blue
3827,1300,17.0,normal,good,4 cylinders,gas,133000.0,clean,other,fwd,full-size,SUV,black
3828,5300,10.0,normal,good,4 cylinders,gas,92901.0,clean,automatic,fwd,full-size,sedan,grey
3829,37250,1.0,normal,excellent,8 cylinders,gas,22750.0,clean,automatic,4wd,full-size,truck,grey
3830,3900,17.0,normal,good,4 cylinders,gas,102266.0,clean,automatic,fwd,compact,sedan,green
3831,2995,20.0,normal,good,4 cylinders,gas,179923.0,clean,automatic,rwd,compact,sedan,white
3832,3800,15.0,normal,good,4 cylinders,gas,189853.0,clean,automatic,fwd,compact,sedan,grey
3833,3200,15.0,normal,good,6 cylinders,gas,244458.0,clean,automatic,fwd,compact,SUV,green
3834,11995,6.0,normal,excellent,4 cylinders,gas,102139.0,clean,automatic,fwd,mid-size,SUV,black
3835,25000,85.0,normal,good,6 cylinders,gas,18089.0,clean,manual,rwd,full-size,coupe,green
3836,12500,7.0,normal,excellent,6 cylinders,diesel,160136.0,clean,automatic,4wd,mid-size,SUV,blue
3837,17395,9.0,normal,excellent,8 cylinders,gas,102108.0,clean,automatic,4wd,full-size,truck,brown
3838,36950,3.0,normal,excellent,8 cylinders,gas,28175.0,clean,automatic,4wd,full-size,truck,black
3839,36395,3.0,normal,like new,8 cylinders,gas,36482.0,clean,automatic,4wd,full-size,truck,black
3840,5900,10.0,normal,good,4 cylinders,gas,155100.0,clean,automatic,fwd,full-size,sedan,white
3841,21900,8.0,normal,excellent,8 cylinders,diesel,172459.0,clean,automatic,4wd,full-size,truck,white
3842,9900,8.0,normal,excellent,4 cylinders,gas,86398.0,clean,automatic,fwd,full-size,sedan,grey
3843,19900,7.0,normal,excellent,6 cylinders,gas,186671.0,clean,automatic,4wd,full-size,truck,white
3844,16900,7.0,normal,excellent,8 cylinders,gas,109089.0,clean,automatic,rwd,full-size,SUV,silver
3845,20900,8.0,luxury,excellent,6 cylinders,diesel,138121.0,clean,automatic,4wd,full-size,van,white
3846,16900,7.0,luxury,excellent,6 cylinders,gas,100343.0,clean,automatic,fwd,full-size,sedan,black
3847,12900,11.0,luxury,excellent,5 cylinders,gas,117039.0,clean,automatic,fwd,full-size,SUV,black
3848,13599,7.0,normal,excellent,4 cylinders,gas,87960.0,clean,automatic,fwd,full-size,SUV,silver
3849,18599,9.0,luxury,excellent,8 cylinders,gas,116018.0,clean,automatic,4wd,full-size,SUV,white
3850,13900,8.0,luxury,excellent,6 cylinders,gas,135064.0,clean,automatic,rwd,full-size,sedan,custom
3851,26950,6.0,normal,like new,8 cylinders,gas,98680.0,clean,automatic,4wd,full-size,truck,black
3852,87950,13.0,luxury,excellent,8 cylinders,gas,44250.0,clean,automatic,rwd,compact,convertible,red
3853,45450,1.0,normal,new,8 cylinders,gas,9281.0,clean,automatic,4wd,full-size,truck,blue
3854,20998,2.0,normal,like new,6 cylinders,gas,43300.0,clean,automatic,fwd,full-size,other,silver
3855,16800,3.0,normal,excellent,4 cylinders,gas,34423.0,salvage,automatic,4wd,compact,SUV,white
3856,199,5.0,normal,good,4 cylinders,gas,103694.0,rebuilt,automatic,fwd,mid-size,sedan,silver
3857,0,12.0,normal,good,8 cylinders,gas,106800.0,clean,automatic,rwd,full-size,truck,red
3858,0,16.0,normal,good,4 cylinders,gas,156100.0,clean,automatic,fwd,mid-size,sedan,silver
3859,17995,1.0,normal,excellent,4 cylinders,gas,25271.0,clean,automatic,fwd,full-size,sedan,black
3860,14995,1.0,normal,like new,4 cylinders,gas,8904.0,clean,automatic,fwd,compact,sedan,silver
3861,85,13.0,normal,good,4 cylinders,gas,94506.0,clean,automatic,fwd,full-size,SUV,green
3862,85,11.0,normal,good,6 cylinders,gas,126983.0,clean,automatic,rwd,full-size,SUV,blue
3863,27800,11.0,normal,excellent,8 cylinders,diesel,99900.0,clean,automatic,4wd,full-size,pickup,white
3864,13800,14.0,normal,excellent,8 cylinders,gas,143631.0,clean,automatic,4wd,full-size,pickup,black
3865,0,17.0,normal,good,6 cylinders,gas,102100.0,clean,automatic,rwd,mid-size,SUV,grey
3866,24800,8.0,normal,excellent,8 cylinders,gas,59520.0,clean,automatic,4wd,full-size,pickup,red
3867,14990,3.0,normal,excellent,4 cylinders,gas,76805.0,clean,automatic,fwd,full-size,sedan,white
3868,16900,8.0,normal,good,8 cylinders,gas,170000.0,lien,automatic,4wd,full-size,pickup,white
3869,85,11.0,normal,good,4 cylinders,gas,109854.0,clean,automatic,fwd,mid-size,sedan,silver
3870,85,11.0,normal,good,6 cylinders,gas,94764.0,clean,automatic,rwd,full-size,SUV,silver
3871,85,4.0,normal,good,4 cylinders,gas,143190.0,clean,automatic,fwd,full-size,sedan,silver
3872,12300,7.0,normal,like new,6 cylinders,gas,123000.0,clean,automatic,4wd,full-size,SUV,black
3873,5000,13.0,luxury,excellent,6 cylinders,gas,181000.0,clean,automatic,4wd,mid-size,SUV,silver
3874,18990,5.0,luxury,excellent,4 cylinders,gas,53326.0,clean,automatic,4wd,full-size,sedan,blue
3875,10500,7.0,luxury,excellent,4 cylinders,gas,90000.0,clean,automatic,rwd,mid-size,sedan,black
3876,9000,16.0,normal,excellent,6 cylinders,gas,130000.0,clean,automatic,rwd,full-size,truck,green
3877,1200,23.0,normal,good,8 cylinders,gas,298000.0,clean,automatic,rwd,full-size,pickup,green
3878,1,8.0,normal,excellent,4 cylinders,gas,106400.0,clean,manual,fwd,compact,hatchback,grey
3879,11995,7.0,normal,excellent,6 cylinders,gas,54720.0,clean,automatic,rwd,mid-size,convertible,custom
3880,23995,7.0,normal,excellent,8 cylinders,gas,71433.0,clean,automatic,4wd,full-size,truck,black
3881,24995,6.0,normal,excellent,8 cylinders,diesel,183719.0,clean,automatic,4wd,full-size,truck,white
3882,17990,5.0,normal,excellent,8 cylinders,gas,161511.0,clean,automatic,rwd,full-size,truck,black
3883,21995,7.0,normal,excellent,8 cylinders,diesel,145480.0,clean,automatic,4wd,full-size,truck,white
3884,27995,9.0,normal,excellent,8 cylinders,diesel,195949.0,clean,automatic,4wd,full-size,truck,white
3885,23995,5.0,normal,excellent,8 cylinders,gas,158373.0,clean,automatic,4wd,full-size,truck,white
3886,10900,23.0,normal,excellent,6 cylinders,gas,161619.0,clean,automatic,4wd,full-size,SUV,white
3887,0,13.0,normal,good,6 cylinders,gas,184900.0,clean,automatic,rwd,mid-size,SUV,green
3888,19975,16.0,luxury,excellent,8 cylinders,gas,13500.0,clean,automatic,rwd,mid-size,convertible,silver
3889,14999,8.0,luxury,like new,8 cylinders,gas,63000.0,clean,automatic,fwd,full-size,sedan,silver
3890,3499,12.0,normal,excellent,4 cylinders,gas,203346.0,clean,automatic,fwd,mid-size,coupe,grey
3891,2800,19.0,normal,excellent,8 cylinders,gas,229000.0,clean,automatic,rwd,full-size,SUV,green
3892,38000,8.0,normal,excellent,8 cylinders,diesel,123000.0,clean,automatic,rwd,full-size,truck,white
3893,9500,29.0,normal,fair,8 cylinders,gas,201000.0,clean,automatic,fwd,full-size,SUV,black
3894,7300,43.0,normal,good,6 cylinders,gas,52000.0,clean,manual,4wd,mid-size,other,green
3895,14300,6.0,normal,like new,4 cylinders,gas,27625.0,clean,automatic,fwd,compact,wagon,silver
3896,14990,3.0,normal,excellent,4 cylinders,gas,76805.0,clean,automatic,fwd,full-size,sedan,white
3897,14000,16.0,normal,excellent,10 cylinders,gas,160000.0,clean,automatic,4wd,full-size,SUV,blue
3898,0,14.0,normal,excellent,8 cylinders,gas,208943.0,clean,automatic,rwd,full-size,pickup,grey
3899,9500,24.0,normal,like new,8 cylinders,gas,149600.0,clean,automatic,rwd,full-size,pickup,green
3900,3900,15.0,normal,good,8 cylinders,gas,136000.0,clean,automatic,rwd,full-size,truck,black
3901,13999,5.0,normal,excellent,4 cylinders,gas,58666.0,clean,automatic,fwd,full-size,SUV,black
3902,14999,4.0,normal,excellent,4 cylinders,gas,67775.0,clean,automatic,fwd,full-size,sedan,black
3903,12999,3.0,normal,excellent,4 cylinders,gas,19656.0,clean,automatic,fwd,compact,sedan,grey
3904,13999,5.0,normal,excellent,4 cylinders,gas,63470.0,clean,automatic,fwd,full-size,sedan,white
3905,10999,7.0,normal,excellent,4 cylinders,gas,85311.0,clean,automatic,fwd,full-size,sedan,grey
3906,11999,7.0,normal,excellent,4 cylinders,gas,38671.0,clean,automatic,fwd,mid-size,SUV,white
3907,4995,9.0,normal,good,4 cylinders,gas,140.0,clean,automatic,fwd,full-size,sedan,grey
3908,18990,5.0,luxury,excellent,4 cylinders,gas,53326.0,clean,automatic,4wd,full-size,sedan,blue
3909,3900,16.0,normal,good,6 cylinders,gas,167000.0,clean,automatic,rwd,full-size,SUV,black
3910,0,14.0,normal,good,8 cylinders,gas,140217.0,clean,automatic,4wd,full-size,SUV,red
3911,31990,5.0,normal,excellent,8 cylinders,diesel,178235.0,clean,automatic,4wd,full-size,pickup,green
3912,19439,4.0,luxury,excellent,4 cylinders,gas,66000.0,clean,automatic,fwd,full-size,sedan,white
3913,1350,18.0,luxury,good,8 cylinders,gas,182000.0,clean,automatic,fwd,compact,sedan,blue
3914,4500,10.0,normal,good,6 cylinders,gas,188808.0,clean,automatic,4wd,full-size,SUV,white
3915,37900,3.0,normal,like new,8 cylinders,gas,111393.0,clean,automatic,4wd,full-size,SUV,black
3916,7000,8.0,normal,good,6 cylinders,gas,191000.0,clean,automatic,fwd,mid-size,sedan,black
3917,25995,3.0,normal,good,6 cylinders,gas,94996.0,clean,automatic,rwd,full-size,SUV,grey
3918,12995,8.0,luxury,good,6 cylinders,gas,103602.0,clean,automatic,fwd,full-size,SUV,silver
3919,11995,6.0,normal,good,4 cylinders,gas,102498.0,clean,automatic,fwd,full-size,SUV,white
3920,14995,6.0,normal,good,6 cylinders,gas,172868.0,clean,automatic,rwd,full-size,truck,white
3921,14995,14.0,normal,good,8 cylinders,gas,247816.0,clean,automatic,4wd,full-size,truck,blue
3922,8995,6.0,normal,good,4 cylinders,gas,164129.0,clean,automatic,4wd,full-size,SUV,silver
3923,21995,8.0,normal,good,8 cylinders,gas,162703.0,clean,automatic,4wd,full-size,truck,white
3924,22995,7.0,normal,good,8 cylinders,gas,117879.0,clean,automatic,4wd,full-size,truck,silver
3925,25995,8.0,normal,good,6 cylinders,gas,79751.0,clean,automatic,4wd,full-size,truck,white
3926,12995,7.0,luxury,good,4 cylinders,gas,118330.0,clean,automatic,4wd,full-size,SUV,white
3927,22995,6.0,normal,good,8 cylinders,gas,127639.0,clean,automatic,4wd,full-size,truck,white
3928,9995,13.0,normal,good,8 cylinders,gas,166439.0,clean,automatic,rwd,full-size,truck,red
3929,22995,5.0,normal,good,8 cylinders,gas,125393.0,clean,automatic,rwd,full-size,truck,silver
3930,7995,16.0,normal,good,6 cylinders,gas,154221.0,clean,automatic,4wd,full-size,truck,custom
3931,14995,9.0,normal,good,8 cylinders,gas,203754.0,clean,automatic,4wd,full-size,SUV,custom
3932,18995,8.0,normal,good,8 cylinders,gas,155867.0,clean,automatic,4wd,full-size,truck,white
3933,12995,12.0,normal,good,6 cylinders,gas,156590.0,clean,automatic,4wd,full-size,SUV,grey
3934,17995,8.0,normal,good,8 cylinders,gas,175274.0,clean,automatic,4wd,full-size,truck,white
3935,5995,23.0,normal,good,6 cylinders,gas,197989.0,clean,automatic,4wd,full-size,SUV,blue
3936,5995,16.0,normal,good,6 cylinders,gas,153319.0,clean,automatic,rwd,full-size,SUV,red
3937,10995,5.0,normal,good,4 cylinders,gas,111265.0,clean,automatic,fwd,full-size,SUV,red
3938,13995,9.0,normal,good,6 cylinders,gas,118402.0,clean,automatic,rwd,mid-size,coupe,custom
3939,9500,9.0,normal,excellent,6 cylinders,gas,103000.0,clean,automatic,rwd,full-size,sedan,silver
3940,13500,12.0,normal,good,8 cylinders,gas,233000.0,clean,automatic,4wd,full-size,truck,green
3941,5990,7.0,normal,good,4 cylinders,gas,141154.0,clean,automatic,fwd,full-size,SUV,red
3942,7999,13.0,normal,excellent,8 cylinders,gas,110401.0,clean,automatic,rwd,full-size,van,white
3943,32999,3.0,luxury,excellent,6 cylinders,gas,28118.0,clean,automatic,rwd,mid-size,coupe,custom
3944,6900,13.0,luxury,excellent,6 cylinders,gas,168967.0,clean,automatic,rwd,compact,coupe,silver
3945,5999,16.0,luxury,excellent,8 cylinders,gas,54895.0,clean,automatic,rwd,full-size,sedan,brown
3946,1800,22.0,normal,good,8 cylinders,gas,85000.0,clean,automatic,rwd,full-size,sedan,white
3947,4400,13.0,normal,good,6 cylinders,gas,149044.0,clean,automatic,4wd,full-size,SUV,red
3948,10995,5.0,normal,excellent,4 cylinders,gas,60484.0,clean,automatic,fwd,compact,wagon,black
3949,20995,4.0,normal,excellent,6 cylinders,gas,63089.0,clean,automatic,fwd,full-size,van,grey
3950,20995,2.0,normal,excellent,8 cylinders,gas,40147.0,clean,automatic,rwd,full-size,van,white
3951,21999,7.0,normal,excellent,8 cylinders,gas,158000.0,clean,automatic,4wd,full-size,SUV,silver
3952,15600,1.0,normal,like new,6 cylinders,gas,36373.0,clean,automatic,fwd,full-size,mini-van,silver
3953,5995,9.0,normal,excellent,6 cylinders,gas,135280.0,clean,automatic,fwd,mid-size,mini-van,white
3954,4995,23.0,normal,good,8 cylinders,gas,103208.0,clean,automatic,rwd,full-size,van,white
3955,24750,7.0,luxury,like new,8 cylinders,gas,93887.0,clean,automatic,4wd,full-size,SUV,white
3956,9999,10.0,normal,excellent,5 cylinders,gas,110258.0,clean,automatic,rwd,mid-size,truck,black
3957,3999,13.0,normal,excellent,6 cylinders,gas,111463.0,clean,automatic,fwd,mid-size,SUV,brown
3958,2000,11.0,normal,fair,6 cylinders,gas,169041.0,clean,automatic,fwd,full-size,sedan,white
3959,12777,4.0,normal,excellent,4 cylinders,gas,52818.0,clean,automatic,fwd,compact,wagon,grey
3960,17995,3.0,normal,excellent,4 cylinders,gas,31613.0,clean,automatic,fwd,mid-size,sedan,white
3961,16995,4.0,normal,excellent,4 cylinders,gas,34868.0,clean,automatic,fwd,mid-size,sedan,black
3962,32995,4.0,normal,excellent,8 cylinders,gas,66224.0,clean,automatic,rwd,full-size,truck,black
3963,13000,10.0,normal,good,5 cylinders,gas,111000.0,clean,automatic,4wd,full-size,truck,black
3964,24800,5.0,normal,like new,6 cylinders,gas,73000.0,clean,automatic,rwd,mid-size,truck,black
3965,5800,8.0,normal,excellent,4 cylinders,gas,95000.0,clean,automatic,fwd,sub-compact,coupe,blue
3966,19800,4.0,luxury,excellent,4 cylinders,gas,85000.0,clean,automatic,rwd,full-size,sedan,white
3967,13600,8.0,normal,excellent,6 cylinders,gas,79000.0,clean,automatic,rwd,full-size,SUV,white
3968,9850,10.0,luxury,good,6 cylinders,gas,129975.0,clean,automatic,4wd,full-size,SUV,silver
3969,17995,7.0,normal,excellent,6 cylinders,gas,143082.0,clean,automatic,4wd,full-size,pickup,white
3970,10879,8.0,normal,like new,4 cylinders,gas,75600.0,clean,automatic,fwd,compact,coupe,grey
3971,3800,14.0,normal,good,4 cylinders,gas,158608.0,clean,automatic,fwd,compact,sedan,blue
3972,5000,9.0,normal,good,6 cylinders,gas,156200.0,clean,automatic,fwd,mid-size,van,black
3973,8000,13.0,normal,good,8 cylinders,gas,161435.0,clean,automatic,4wd,full-size,truck,white
3974,4495,19.0,luxury,excellent,6 cylinders,gas,140258.0,clean,automatic,fwd,mid-size,SUV,grey
3975,5999,10.0,normal,excellent,4 cylinders,gas,99311.0,clean,automatic,rwd,mid-size,SUV,white
3976,19000,4.0,normal,excellent,4 cylinders,gas,40000.0,clean,automatic,fwd,mid-size,SUV,black
3977,1950,15.0,normal,good,4 cylinders,gas,120000.0,clean,automatic,fwd,sub-compact,convertible,white
3978,1800,20.0,normal,salvage,6 cylinders,gas,280000.0,rebuilt,manual,rwd,full-size,pickup,blue
3979,6995,9.0,normal,excellent,4 cylinders,gas,94810.0,clean,manual,fwd,compact,SUV,purple
3980,7995,12.0,normal,excellent,6 cylinders,gas,87545.0,clean,automatic,fwd,mid-size,sedan,blue
3981,7995,8.0,normal,excellent,4 cylinders,gas,139109.0,clean,automatic,fwd,mid-size,sedan,white
3982,3000,10.0,normal,good,4 cylinders,gas,141957.0,clean,manual,fwd,compact,sedan,black
3983,6500,11.0,normal,excellent,4 cylinders,gas,106000.0,clean,automatic,fwd,mid-size,sedan,white
3984,15495,6.0,normal,excellent,6 cylinders,gas,56871.0,clean,automatic,rwd,full-size,convertible,white
3985,10995,9.0,normal,good,8 cylinders,gas,96305.0,clean,automatic,rwd,full-size,wagon,brown
3986,9495,10.0,normal,excellent,4 cylinders,gas,89225.0,clean,automatic,rwd,compact,convertible,red
3987,1000,9.0,normal,fair,6 cylinders,gas,168452.0,clean,automatic,fwd,mid-size,sedan,red
3988,1500,25.0,normal,fair,6 cylinders,gas,200000.0,clean,automatic,4wd,mid-size,SUV,black
3989,25999,1.0,normal,excellent,6 cylinders,gas,15710.0,clean,automatic,rwd,mid-size,coupe,purple
3990,37999,2.0,normal,excellent,8 cylinders,gas,20316.0,clean,automatic,rwd,mid-size,coupe,black
3991,25999,1.0,normal,excellent,6 cylinders,gas,17560.0,clean,automatic,rwd,mid-size,coupe,black
3992,4499,21.0,normal,excellent,8 cylinders,gas,129000.0,clean,automatic,4wd,full-size,SUV,blue
3993,1,8.0,normal,excellent,6 cylinders,gas,66000.0,clean,manual,rwd,mid-size,coupe,black
3994,1,6.0,normal,excellent,10 cylinders,gas,43688.0,clean,other,4wd,mid-size,coupe,green
3995,1,6.0,normal,excellent,6 cylinders,gas,91788.0,clean,automatic,4wd,full-size,truck,silver
3996,1,7.0,luxury,excellent,8 cylinders,gas,60341.0,clean,automatic,4wd,compact,sedan,black
3997,1,5.0,luxury,excellent,4 cylinders,gas,45289.0,clean,automatic,rwd,compact,sedan,black
3998,1,3.0,normal,excellent,10 cylinders,gas,26242.0,clean,other,4wd,mid-size,coupe,white
3999,1,5.0,luxury,excellent,10 cylinders,gas,63600.0,clean,other,4wd,compact,sedan,white
4000,1,5.0,normal,excellent,6 cylinders,gas,45244.0,clean,automatic,4wd,mid-size,coupe,black
4001,1,8.0,normal,excellent,10 cylinders,gas,80898.0,clean,other,4wd,full-size,truck,grey
4002,7995,14.0,normal,excellent,4 cylinders,gas,57583.0,clean,automatic,fwd,mid-size,sedan,silver
4003,1800,16.0,normal,fair,4 cylinders,gas,197743.0,clean,manual,fwd,mid-size,hatchback,red
4004,26995,3.0,normal,excellent,8 cylinders,gas,61211.0,clean,automatic,rwd,full-size,truck,white
4005,17995,6.0,luxury,excellent,6 cylinders,gas,64578.0,clean,automatic,fwd,mid-size,sedan,black
4006,22500,2.0,normal,good,4 cylinders,gas,27060.0,clean,automatic,fwd,mid-size,sedan,black
4007,14800,14.0,normal,excellent,8 cylinders,gas,180000.0,clean,automatic,4wd,full-size,truck,white
4008,26800,6.0,normal,excellent,6 cylinders,gas,56000.0,clean,automatic,rwd,full-size,pickup,green
4009,2000,18.0,luxury,good,6 cylinders,gas,72000.0,clean,automatic,4wd,full-size,sedan,grey
4010,6999,14.0,normal,excellent,6 cylinders,gas,114000.0,clean,automatic,fwd,mid-size,SUV,silver
4011,2800,18.0,luxury,good,6 cylinders,gas,131000.0,clean,automatic,4wd,full-size,sedan,green
4012,4000,19.0,luxury,good,6 cylinders,gas,222000.0,clean,manual,rwd,compact,convertible,black
4013,24500,17.0,normal,excellent,8 cylinders,diesel,91154.0,clean,automatic,4wd,full-size,truck,grey
4014,3000,16.0,normal,good,6 cylinders,gas,248313.0,clean,automatic,fwd,full-size,sedan,white
4015,9500,38.0,normal,good,8 cylinders,gas,75000.0,clean,automatic,rwd,mid-size,coupe,custom
4016,13500,8.0,normal,excellent,4 cylinders,hybrid,40759.0,lien,automatic,fwd,sub-compact,hatchback,black
4017,2650,17.0,normal,excellent,6 cylinders,gas,255000.0,clean,automatic,fwd,full-size,SUV,white
4018,2100,21.0,normal,good,4 cylinders,gas,209142.0,clean,automatic,fwd,compact,sedan,silver
4019,10800,31.0,normal,like new,6 cylinders,gas,166000.0,clean,manual,rwd,full-size,pickup,black
4020,3300,12.0,normal,excellent,4 cylinders,gas,173000.0,clean,automatic,fwd,full-size,SUV,blue
4021,1,21.0,normal,good,8 cylinders,gas,116000.0,clean,automatic,fwd,full-size,mini-van,white
4022,9500,15.0,normal,good,8 cylinders,gas,92000.0,clean,automatic,rwd,full-size,truck,white
4023,4000,12.0,normal,good,4 cylinders,gas,139000.0,clean,automatic,fwd,compact,hatchback,brown
4024,18000,31.0,normal,excellent,8 cylinders,gas,90300.0,clean,automatic,rwd,mid-size,hatchback,grey
4025,29500,0.0,normal,like new,4 cylinders,gas,2225.0,lien,automatic,fwd,compact,convertible,black
4026,5998,14.0,normal,excellent,4 cylinders,gas,61306.0,clean,automatic,fwd,mid-size,sedan,green
4027,7998,11.0,normal,excellent,4 cylinders,gas,154816.0,clean,automatic,4wd,compact,SUV,black
4028,7995,9.0,normal,like new,4 cylinders,gas,85485.0,clean,automatic,4wd,mid-size,SUV,white
4029,24996,0.0,normal,new,4 cylinders,gas,2363.0,clean,automatic,4wd,mid-size,SUV,grey
4030,9498,14.0,normal,like new,8 cylinders,gas,137074.0,clean,automatic,rwd,full-size,SUV,red
4031,9498,14.0,normal,like new,8 cylinders,gas,178542.0,clean,automatic,4wd,full-size,pickup,grey
4032,54800,3.0,normal,like new,8 cylinders,diesel,9500.0,clean,automatic,4wd,full-size,pickup,red
4033,2995,12.0,normal,excellent,4 cylinders,gas,221019.0,clean,automatic,fwd,compact,hatchback,red
4034,1995,17.0,normal,good,6 cylinders,gas,253675.0,clean,automatic,fwd,full-size,sedan,black
4035,3495,14.0,normal,excellent,6 cylinders,gas,179163.0,clean,automatic,fwd,full-size,sedan,grey
4036,2995,14.0,normal,excellent,6 cylinders,gas,184447.0,clean,automatic,fwd,full-size,coupe,silver
4037,8800,12.0,luxury,excellent,6 cylinders,gas,79753.0,clean,automatic,4wd,mid-size,sedan,blue
4038,12000,36.0,normal,like new,8 cylinders,gas,130000.0,clean,automatic,rwd,full-size,truck,blue
4039,0,14.0,normal,good,6 cylinders,gas,158632.0,clean,automatic,rwd,mid-size,coupe,white
4040,10500,13.0,normal,good,6 cylinders,gas,250050.0,clean,automatic,4wd,mid-size,SUV,blue
4041,2495,16.0,normal,good,6 cylinders,gas,186271.0,clean,automatic,fwd,full-size,hatchback,grey
4042,2995,13.0,normal,excellent,4 cylinders,gas,132207.0,clean,automatic,fwd,full-size,sedan,white
4043,3995,15.0,normal,good,6 cylinders,gas,150942.0,clean,automatic,fwd,full-size,mini-van,silver
4044,3995,10.0,normal,good,4 cylinders,gas,139337.0,clean,automatic,fwd,full-size,sedan,silver
4045,14200,4.0,normal,like new,4 cylinders,gas,56501.0,clean,manual,rwd,compact,convertible,red
4046,3495,16.0,normal,excellent,6 cylinders,gas,185747.0,clean,automatic,4wd,full-size,SUV,grey
4047,3495,10.0,normal,excellent,4 cylinders,gas,180799.0,clean,automatic,fwd,mid-size,hatchback,black
4048,3995,7.0,normal,excellent,4 cylinders,gas,122965.0,clean,automatic,fwd,compact,hatchback,grey
4049,3995,17.0,normal,excellent,4 cylinders,gas,125422.0,clean,automatic,fwd,mid-size,SUV,custom
4050,0,7.0,normal,good,4 cylinders,gas,111412.0,clean,automatic,fwd,full-size,SUV,silver
4051,0,11.0,normal,good,6 cylinders,gas,102955.0,clean,automatic,4wd,full-size,SUV,grey
4052,0,12.0,normal,good,6 cylinders,gas,140806.0,clean,automatic,4wd,full-size,SUV,custom
4053,9000,12.0,normal,fair,8 cylinders,gas,271000.0,clean,automatic,4wd,full-size,pickup,silver
4054,2150,15.0,normal,good,4 cylinders,gas,98575.0,clean,automatic,rwd,full-size,mini-van,silver
4055,5950,9.0,normal,excellent,4 cylinders,gas,158000.0,clean,automatic,rwd,mid-size,pickup,white
4056,9995,3.0,normal,like new,4 cylinders,gas,52351.0,rebuilt,automatic,fwd,full-size,sedan,silver
4057,8495,14.0,normal,excellent,8 cylinders,gas,138000.0,clean,automatic,rwd,full-size,SUV,black
4058,11995,15.0,normal,like new,8 cylinders,gas,155000.0,clean,automatic,4wd,full-size,truck,red
4059,9995,12.0,luxury,like new,6 cylinders,gas,101001.0,clean,automatic,rwd,full-size,sedan,grey
4060,15900,3.0,normal,excellent,4 cylinders,gas,27042.0,clean,automatic,fwd,mid-size,SUV,black
4061,6990,14.0,normal,good,6 cylinders,gas,127611.0,clean,automatic,4wd,mid-size,SUV,red
4062,4950,14.0,normal,excellent,4 cylinders,gas,54250.0,clean,automatic,fwd,sub-compact,sedan,silver
4063,11995,8.0,normal,excellent,4 cylinders,gas,70000.0,clean,automatic,fwd,compact,sedan,brown
4064,4995,16.0,luxury,like new,6 cylinders,gas,137000.0,clean,automatic,rwd,full-size,sedan,custom
4065,3900,14.0,normal,good,6 cylinders,gas,140000.0,clean,automatic,4wd,full-size,SUV,grey
4066,2850,19.0,luxury,good,4 cylinders,gas,212000.0,clean,automatic,fwd,mid-size,sedan,green
4067,4500,25.0,normal,good,8 cylinders,gas,220000.0,clean,automatic,rwd,full-size,pickup,custom
4068,5500,14.0,normal,excellent,8 cylinders,gas,72000.0,clean,automatic,fwd,full-size,sedan,black
4069,10590,5.0,normal,like new,6 cylinders,gas,206217.0,clean,automatic,rwd,full-size,van,white
4070,15500,3.0,normal,like new,4 cylinders,gas,62492.0,clean,automatic,fwd,mid-size,sedan,black
4071,14000,11.0,normal,good,8 cylinders,gas,134895.0,clean,automatic,rwd,full-size,SUV,white
4072,4895,6.0,normal,excellent,4 cylinders,gas,132000.0,clean,automatic,fwd,mid-size,sedan,white
4073,4895,15.0,normal,excellent,8 cylinders,gas,190000.0,clean,automatic,4wd,full-size,pickup,black
4074,22500,7.0,normal,excellent,8 cylinders,gas,30685.0,clean,automatic,rwd,full-size,truck,white
